# QUICKBOOKS PREMIUM FINANCIAL EXPORT
# Export Date: 2026-05-20
# Scope: 5-Year Historical Startup PnL Ledger

Transaction_ID,Date,Category,Sub_Category,Amount,Entity,Status,Payment_Method,Notes,System_Flag
TXN-103040,2029-04-29,Payroll,Bonuses & Incentives,"$-12,991.72",Internal Payroll Processing,Reversed,Credit Card,Bi-weekly company payroll run,VALID
txn_103041,2029-04-30,Opex,Travel & Entertainment,"$-1,346.23",AWS Cloud Services,Cleared,Wire Transfer,Q1 infrastructure compute charge,VALID
TXN-103042,2029-05-01,Opex,Marketing Campaigns,-1324.65,Zoom Video,Reversed,Credit Card,Contract negotiation retainer fee,VALID
TXN-103043,02/05/2029,Legal,Retainer Fees,"$-10,601.72",Preston & Gates LLP,Cleared,Check,,VALID
TXN-103044,2029-05-03,Revenue,Professional Services,"$2,565.18",Initech Inc.,Failed,Credit Card,Q1 infrastructure compute charge,VALID
TXN-103045,2029-05-04,Revenue,Ad-hoc Consulting,1399.53,Vehement Capital Inc.,Reversed,ACH Transfer,Contract negotiation retainer fee,VALID
TXN-103046,2029-05-05,Payroll,Health Insurance Premiums,"$-10,523.57",Internal Payroll Processing,PENDING,PayPal,New employee onboarding equipment,VALID
TXN-103047,05/06/2029,Legal,IP Filing Fees,-3654.23,Preston & Gates LLP,PENDING,Credit Card,Annual team offsite travel reimbursement,VALID
TXN-103048,2029-05-07,Legal,Retainer Fees,-2119.97,IP Protection Bureau,Reversed,Wire Transfer,Annual team offsite travel reimbursement,VALID
TXN-103049,2029-05-08,Revenue,SaaS Subscriptions,"$13,335.21",Stark Industries Inc.,PENDING,Check,Monthly recurring revenue billing,VALID
TXN-103050,2029-05-09,Opex,Office Supplies,$-647.61,Slack Technologies,Reversed,Check,Contract negotiation retainer fee,VALID
TXN-103051,05/10/2029,Opex,Travel & Entertainment,"$-1,145.14",OpenAI API,Cleared,,Bi-weekly company payroll run,VALID
TXN-103052,05/11/2029,Legal,Regulatory Compliance,-3379.58,IP Protection Bureau,Failed,Wire Transfer,Q1 infrastructure compute charge,VALID
TXN-103053,2029-05-12, Opex,Office Supplies,"$-1,369.00",Deel Payroll,Settled,,Contract negotiation retainer fee,VALID
TXN-103054,05/13/2029,Legal,Retainer Fees,-4381.87,IP Protection Bureau,Settled,ACH Transfer,Quarterly marketing spend optimization,VALID
TXN-103055,2029-05-14,Opex,Marketing Campaigns,-102.24,Zoom Video,Settled,ACH Transfer,New employee onboarding equipment,VALID
TXN-103056,2029-05-15,Opex,Marketing Campaigns,$-929.81,Slack Technologies,Processing,,Bi-weekly company payroll run,VALID
TXN-103057,2029-05-16,Legal,Retainer Fees,-5940.3,Kramer Legal Group,Reversed,Check,,VALID
TXN-103058,2029-05-17,Revenue,Professional Services,"$2,435.02",Vehement Capital Inc.,Failed,,New employee onboarding equipment,VALID
TXN-103059,2029-05-18,Opex,Marketing Campaigns,-4283.02,Slack Technologies,Reversed,Wire Transfer,New employee onboarding equipment,VALID
TXN-103060,2029-05-19,Legal ,Regulatory Compliance,-5832.03,Preston & Gates LLP,settled,Check,Patent filing expense itemized,VALID
TXN-103061,2029-05-20,Revenue,SaaS Subscriptions,"$1,015.75",Initech Inc.,PENDING,PayPal,Patent filing expense itemized,VALID
TXN-103062,2029-05-21,Revenue,Enterprise License,"$3,569.33",Hooli Inc.,Failed,PayPal,,VALID
TXN-103063,2029-05-22,Legal,Contract Drafting,-5502.44,Preston & Gates LLP,Failed,Check,New employee onboarding equipment,VALID
TXN-103064,05/23/2029,Opex,Software Licenses,-1588.91,Deel Payroll,Processing,ACH Transfer,New employee onboarding equipment,VALID
TXN-103065,05/24/2029,Payroll,Bonuses & Incentives,"$-15,232.95",Internal Payroll Processing,Processing,Check,Quarterly marketing spend optimization,VALID
TXN-103066,05/25/2029,Payroll,Full-Time Salaries,"$-9,772.55",Internal Payroll Processing,settled,PayPal,Quarterly marketing spend optimization,VALID
TXN-103067,2029-05-26,Legal,Retainer Fees,-1112.87,IP Protection Bureau,Settled,Credit Card,Patent filing expense itemized,VALID
TXN-103068,05/27/2029,Payroll,Full-Time Salaries,"$-15,692.62",Internal Payroll Processing,Failed,ACH Transfer,Patent filing expense itemized,VALID
TXN-103069,2029-05-28,Opex,Marketing Campaigns,$-316.50,Google Suite,Reversed,ACH Transfer,Quarterly marketing spend optimization,VALID
TXN-103070,05/29/2029,Opex,Software Licenses,-1851.88,Deel Payroll,Cleared,ACH Transfer,New employee onboarding equipment,VALID
TXN-103071,2029-05-30,Opex,Cloud Infrastructure,-930.93,AWS Cloud Services,Settled,Credit Card,Bi-weekly company payroll run,VALID
TXN-103072,2029-05-31,Legal,Contract Drafting,-9749.92,Preston & Gates LLP,Cleared,Credit Card,Monthly recurring revenue billing,VALID
TXN-103073,2029-06-01,Legal,Retainer Fees,"$-4,687.24",Preston & Gates LLP,Settled,,Bi-weekly company payroll run,VALID
TXN-103074,06/02/2029,Legal,Regulatory Compliance,"$-2,903.56",Preston & Gates LLP,Processing,Check,Q1 infrastructure compute charge,VALID
TXN-103075,2029-06-03,Opex,Marketing Campaigns,$-299.00,Deel Payroll,Settled,Wire Transfer,Annual team offsite travel reimbursement,VALID
   ,2029-06-04,Payroll,Health Insurance Premiums,"$-16,662.48",Internal Payroll Processing,PENDING,,Monthly recurring revenue billing,VALID
TXN-103077,2029-06-05,Revenue,Professional Services,"$9,205.58",Stark Industries Inc.,settled,PayPal,Monthly recurring revenue billing,VALID
TXN-103078,2029-06-06,Opex,Office Supplies,-2455.39,OpenAI API,Settled,Wire Transfer,Monthly recurring revenue billing,VALID
TXN-103079,2029-06-07,Opex ,Marketing Campaigns,-4883.22,Google Suite,Cleared,Wire Transfer,Quarterly marketing spend optimization,VALID
TXN-103080,2029-06-08, Revenue,Professional Services,3938.65,Hooli Inc.,Cleared,Check,Bi-weekly company payroll run,VALID
TXN-103081,2029-06-09,Revenue ,SaaS Subscriptions,3452.0,Initech Inc.,PENDING,Credit Card,Quarterly marketing spend optimization,VALID
TXN-103082,2029-06-10,Revenue,Professional Services,2669.88,Initech Inc.,Cleared,Credit Card,Monthly recurring revenue billing,VALID
TXN-103083,11/06/2029,Payroll,Full-Time Salaries,"$-14,561.93",Internal Payroll Processing,PENDING,ACH Transfer,Patent filing expense itemized,VALID
TXN-103084,2029-06-12,Opex,Cloud Infrastructure,-270.31,Slack Technologies,Reversed,Wire Transfer,Monthly recurring revenue billing,VALID
TXN-103085,2029-06-13,Opex,Travel & Entertainment,"$-1,295.08",Slack Technologies,Settled,,Annual team offsite travel reimbursement,VALID
TXN-103086,06/14/2029,Opex,Cloud Infrastructure,-506.55,Zoom Video,PENDING,ACH Transfer,Contract negotiation retainer fee,VALID
TXN-103087,NULL,Opex,Software Licenses,"$-3,833.31",Zoom Video,Settled,,Monthly recurring revenue billing,VALID
TXN-103088,2029-06-16, Opex,Marketing Campaigns,-1332.69,Google Suite,Cleared,Check,Quarterly marketing spend optimization,VALID
TXN-103089,2029-06-17,Revenue,SaaS Subscriptions,"$4,592.75",Initech Inc.,settled,Check,Patent filing expense itemized,VALID
TXN-103090,2029-06-18, Revenue,Ad-hoc Consulting,2291.94,Vehement Capital Inc.,Reversed,PayPal,Quarterly marketing spend optimization,VALID
TXN-103091,06/19/2029,Opex,Cloud Infrastructure,-100.08,Ironclad Legal,PENDING,Wire Transfer,Patent filing expense itemized,VALID
txn_103092,2029-06-20,Revenue,Professional Services,$261.29,Vehement Capital Inc.,settled,Wire Transfer,Patent filing expense itemized,VALID
TXN-103093,2029-06-21,Legal,Retainer Fees,-806.39,Preston & Gates LLP,PENDING,ACH Transfer,Quarterly marketing spend optimization,VALID
txn_103094,2029-06-22,Revenue,Professional Services,4767.78,Vehement Capital Inc.,Cleared,Credit Card,Monthly recurring revenue billing,VALID
TXN-103095,2029-06-23,Revenue,Enterprise License,10742.02,Initech Inc.,Failed,Credit Card,New employee onboarding equipment,VALID
TXN-103096,2029-06-24,Revenue,Enterprise License,10824.27,Initech Inc.,PENDING,PayPal,Contract negotiation retainer fee,VALID
TXN-103097,2029-06-25,Legal,Contract Drafting,-1557.75,Kramer Legal Group,Cleared,,Monthly recurring revenue billing,VALID
TXN-103098,2029-06-26,Revenue,Professional Services,5480.03,Acme Corp Inc.,Reversed,Wire Transfer,Patent filing expense itemized,VALID
TXN-103099,06/27/2029,Legal,Contract Drafting,"$-2,776.07",IP Protection Bureau,Reversed,ACH Transfer,Bi-weekly company payroll run,VALID
TXN-103100,2029-06-28,Legal,Retainer Fees,"$-1,285.49",Preston & Gates LLP,Settled,Check,Patent filing expense itemized,VALID
TXN-103101,2029-06-29,Revenue,SaaS Subscriptions,"$10,961.88",Wayne Enterprises Inc.,PENDING,Credit Card,Quarterly marketing spend optimization,VALID
TXN-103102,2029-06-30,Payroll,Contractor Fees,-13888.59,Internal Payroll Processing,Cleared,Credit Card,Quarterly marketing spend optimization,VALID
TXN-103103,2029-07-01,Legal,IP Filing Fees,-808.91,IP Protection Bureau,Cleared,Wire Transfer,Patent filing expense itemized,VALID
   ,2029-07-02, Opex,Cloud Infrastructure,$-526.40,Slack Technologies,Processing,,Contract negotiation retainer fee,VALID
TXN-103105,2029-07-03,Revenue,Enterprise License,"$8,213.64",Acme Corp Inc.,Settled,Check,Q1 infrastructure compute charge,VALID
   ,2029-07-04,Legal,Contract Drafting,-2328.93,IP Protection Bureau,Failed,Check,New employee onboarding equipment,VALID
TXN-103107,2029-07-05,Payroll,Contractor Fees,"$-14,461.03",Internal Payroll Processing,Failed,Credit Card,Q1 infrastructure compute charge,VALID
TXN-103108,2029-07-06,Revenue ,Ad-hoc Consulting,"$18,230.95",Umbrella Corp Inc.,Processing,PayPal,Patent filing expense itemized,VALID
   ,07/07/2029,Opex,Cloud Infrastructure,$-958.26,Google Suite,PENDING,PayPal,Monthly recurring revenue billing,VALID
TXN-103110,2029-07-08,Payroll,Bonuses & Incentives,"$-10,450.71",Internal Payroll Processing,Cleared,Wire Transfer,Quarterly marketing spend optimization,VALID
TXN-103111,2029-07-09,Revenue,SaaS Subscriptions,18613.5,Initech Inc.,Processing,PayPal,,VALID
TXN-103112,10/07/2029,Opex,Software Licenses,"$-2,567.19",AWS Cloud Services,Reversed,,Annual team offsite travel reimbursement,VALID
TXN-103113,2029-07-11, Legal,Regulatory Compliance,-1485.54,Kramer Legal Group,Settled,ACH Transfer,Monthly recurring revenue billing,VALID
TXN-103114,NULL, Payroll,Full-Time Salaries,"$-11,382.42",Internal Payroll Processing,settled,ACH Transfer,Patent filing expense itemized,VALID
txn_103115,2029-07-13,Legal,Contract Drafting,-856.99,IP Protection Bureau,Settled,Credit Card,New employee onboarding equipment,VALID
TXN-103116,2029-07-14,Legal,IP Filing Fees,"$-1,515.08",Preston & Gates LLP,settled,Check,Quarterly marketing spend optimization,VALID
TXN-103117,2029-07-15,Legal,Regulatory Compliance,$-384.28,Kramer Legal Group,Failed,Check,New employee onboarding equipment,VALID
TXN-103118,07/16/2029,Legal,Contract Drafting,-1106.38,Kramer Legal Group,Reversed,Wire Transfer,Contract negotiation retainer fee,VALID
TXN-103119,2029-07-17,Payroll,Health Insurance Premiums,"$-11,145.37",Internal Payroll Processing,PENDING,PayPal,Annual team offsite travel reimbursement,VALID
TXN-103120,2029-07-18,Opex,Cloud Infrastructure,-294.97,Zoom Video,Processing,Check,Bi-weekly company payroll run,VALID
TXN-103121,2029-07-19,Legal ,Regulatory Compliance,$-329.57,Kramer Legal Group,Failed,ACH Transfer,Q1 infrastructure compute charge,VALID
TXN-103122,2029-07-20, Opex,Travel & Entertainment,-2421.41,AWS Cloud Services,settled,PayPal,Contract negotiation retainer fee,VALID
TXN-103123,2029-07-21,Legal,Retainer Fees,"$-1,138.18",IP Protection Bureau,Settled,Check,Quarterly marketing spend optimization,VALID
TXN-103124,2029-07-22, Revenue,Professional Services,"$2,074.51",Hooli Inc.,settled,,Patent filing expense itemized,VALID
   ,2029-07-23,Revenue ,SaaS Subscriptions,"$1,878.97",Acme Corp Inc.,Failed,Check,Bi-weekly company payroll run,VALID
TXN-103126,2029-07-24,Payroll,Contractor Fees,"$-10,538.39",Internal Payroll Processing,Settled,Check,Contract negotiation retainer fee,VALID
TXN-103127,25/07/2029,Legal,Regulatory Compliance,"$-1,271.66",Kramer Legal Group,PENDING,,Contract negotiation retainer fee,VALID
TXN-103128,26/07/2029,Revenue,Professional Services,"$1,581.68",Initech Inc.,Settled,,Monthly recurring revenue billing,VALID
TXN-103129,2029-07-27,Payroll,Contractor Fees,-16107.76,Internal Payroll Processing,Reversed,,Patent filing expense itemized,VALID
TXN-103130,2029-07-28,Legal,Regulatory Compliance,$-579.08,IP Protection Bureau,Cleared,ACH Transfer,Monthly recurring revenue billing,VALID
TXN-103131,2029-07-29, Payroll,Health Insurance Premiums,-10861.79,Internal Payroll Processing,Reversed,,Contract negotiation retainer fee,VALID
TXN-103132,2029-07-30, Opex,Office Supplies,$-649.30,Google Suite,Settled,,Contract negotiation retainer fee,ERR_$$__CRITICAL!
TXN-103133,2029-07-31,Legal,Retainer Fees,"$-2,520.13",Kramer Legal Group,PENDING,Credit Card,Quarterly marketing spend optimization,VALID
TXN-103134,2029-08-01, Revenue,Enterprise License,"$10,099.79",Initech Inc.,Reversed,Check,Annual team offsite travel reimbursement,VALID
TXN-103135,2029-08-02,Opex,Travel & Entertainment,-272.5,Ironclad Legal,Failed,ACH Transfer,Monthly recurring revenue billing,VALID
   ,03/08/2029, Revenue,Ad-hoc Consulting,531.8,Wayne Enterprises Inc.,Settled,PayPal,Bi-weekly company payroll run,VALID
TXN-103137,08/04/2029, Payroll,Health Insurance Premiums,"$-6,245.70",Internal Payroll Processing,Settled,,Quarterly marketing spend optimization,VALID
TXN-103138,2029-08-05, Revenue,Professional Services,"$4,243.78",Wayne Enterprises Inc.,Settled,PayPal,Q1 infrastructure compute charge,VALID
TXN-103139,2029-08-06,Legal,Retainer Fees,-1556.03,Kramer Legal Group,Failed,Check,Quarterly marketing spend optimization,VALID
txn_103140,2029-08-07,Payroll,Health Insurance Premiums,"$-10,921.11",Internal Payroll Processing,Reversed,Wire Transfer,Q1 infrastructure compute charge,VALID
TXN-103141,2029-08-08,Payroll,Contractor Fees,-12903.32,Internal Payroll Processing,Reversed,Wire Transfer,Bi-weekly company payroll run,VALID
TXN-103142,2029-08-09,Opex,Cloud Infrastructure,-1323.75,AWS Cloud Services,Failed,,Q1 infrastructure compute charge,VALID
TXN-103143,2029-08-10,Payroll ,Full-Time Salaries,"$-8,502.99",Internal Payroll Processing,Settled,Check,Quarterly marketing spend optimization,VALID
TXN-103144,11/08/2029,Revenue ,Enterprise License,4990.81,Initech Inc.,Failed,PayPal,Quarterly marketing spend optimization,ERR_$$__CRITICAL!
TXN-103145,12/08/2029,Payroll,Contractor Fees,"$-12,054.12",Internal Payroll Processing,Settled,Check,Patent filing expense itemized,VALID
TXN-103146,2029-08-13,Legal,Contract Drafting,-1643.42,Kramer Legal Group,Processing,Check,Bi-weekly company payroll run,VALID
TXN-103147,2029-08-14,Opex,Office Supplies,-148.78,AWS Cloud Services,settled,PayPal,Patent filing expense itemized,VALID
TXN-103148,2029-08-15,Revenue,Ad-hoc Consulting,3177.08,Acme Corp Inc.,PENDING,Wire Transfer,Quarterly marketing spend optimization,ERR_$$__CRITICAL!
TXN-103149,16/08/2029,Legal ,Regulatory Compliance,$-306.05,Kramer Legal Group,Cleared,Wire Transfer,Contract negotiation retainer fee,VALID
TXN-103150,2029-08-17,Legal,Retainer Fees,"$-4,516.04",Preston & Gates LLP,settled,Check,Annual team offsite travel reimbursement,VALID
txn_103151,08/18/2029, Payroll,Full-Time Salaries,"$-10,351.38",Internal Payroll Processing,Processing,Check,Bi-weekly company payroll run,VALID
TXN-103152,08/19/2029,Payroll,Full-Time Salaries,"$-11,649.70",Internal Payroll Processing,Processing,Check,Q1 infrastructure compute charge,VALID
TXN-103153,2029-08-20,Revenue,Ad-hoc Consulting,"$3,166.43",Stark Industries Inc.,Settled,,Patent filing expense itemized,VALID
TXN-103154,2029-08-21,Opex,Cloud Infrastructure,-1956.51,Slack Technologies,settled,Credit Card,Bi-weekly company payroll run,VALID
TXN-103155,22/08/2029,Legal,Retainer Fees,-957.61,IP Protection Bureau,Reversed,PayPal,Quarterly marketing spend optimization,VALID
TXN-103156,2029-08-23, Payroll,Bonuses & Incentives,-17497.67,Internal Payroll Processing,settled,Check,Q1 infrastructure compute charge,VALID
TXN-103157,08/24/2029,Payroll,Full-Time Salaries,"$-14,442.46",Internal Payroll Processing,Failed,PayPal,Monthly recurring revenue billing,VALID
TXN-103158,25/08/2029,Payroll ,Full-Time Salaries,"$-13,446.20",Internal Payroll Processing,Cleared,Credit Card,Quarterly marketing spend optimization,VALID
TXN-103159,2029-08-26,Payroll,Full-Time Salaries,"$-13,106.20",Internal Payroll Processing,PENDING,,New employee onboarding equipment,VALID
TXN-103160,27/08/2029,Legal,Regulatory Compliance,-2680.6,IP Protection Bureau,Reversed,PayPal,Annual team offsite travel reimbursement,VALID
TXN-103161,2029-08-28, Legal,Contract Drafting,$-263.05,Kramer Legal Group,Failed,,Monthly recurring revenue billing,VALID
txn_103162,08/29/2029,Opex,Marketing Campaigns,"$-2,769.89",AWS Cloud Services,Processing,Wire Transfer,New employee onboarding equipment,VALID
TXN-103163,2029-08-30,Revenue,SaaS Subscriptions,22858.68,Umbrella Corp Inc.,Processing,,Bi-weekly company payroll run,VALID
TXN-103164,2029-08-31,Payroll,Health Insurance Premiums,"$-11,163.35",Internal Payroll Processing,Cleared,Wire Transfer,Quarterly marketing spend optimization,VALID
TXN-103165,2029-09-01,Opex,Office Supplies,$-345.68,Zoom Video,Settled,Wire Transfer,Q1 infrastructure compute charge,VALID
TXN-103166,2029-09-02,Revenue,Professional Services,"$3,460.77",Vehement Capital Inc.,Failed,,Annual team offsite travel reimbursement,ERR_$$__CRITICAL!
TXN-103167,09/03/2029, Opex,Office Supplies,-2050.11,AWS Cloud Services,Settled,Credit Card,New employee onboarding equipment,VALID
txn_103168,09/04/2029,Revenue,Ad-hoc Consulting,3491.97,Initech Inc.,Reversed,Wire Transfer,Q1 infrastructure compute charge,VALID
TXN-103169,05/09/2029, Revenue,SaaS Subscriptions,"$3,400.31",Initech Inc.,settled,Credit Card,Monthly recurring revenue billing,VALID
TXN-103170,09/06/2029,Legal,Retainer Fees,-4209.75,Kramer Legal Group,PENDING,Credit Card,Q1 infrastructure compute charge,VALID
TXN-103171,NULL,Payroll,Health Insurance Premiums,"$-10,726.65",Internal Payroll Processing,PENDING,,New employee onboarding equipment,VALID
TXN-103172,2029-09-08,Revenue,Professional Services,9923.24,Hooli Inc.,PENDING,Wire Transfer,Patent filing expense itemized,VALID
TXN-103173,2029-09-09,Legal,Regulatory Compliance,"$-5,094.03",IP Protection Bureau,Processing,PayPal,Contract negotiation retainer fee,VALID
TXN-103174,10/09/2029,Revenue ,Ad-hoc Consulting,"$2,711.16",Vehement Capital Inc.,settled,PayPal,,VALID
TXN-103175,2029-09-11,Payroll,Contractor Fees,-10421.51,Internal Payroll Processing,PENDING,ACH Transfer,Monthly recurring revenue billing,VALID
TXN-103176,2029-09-12,Payroll,Bonuses & Incentives,"$-6,107.12",Internal Payroll Processing,settled,Wire Transfer,Quarterly marketing spend optimization,VALID
